Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
5,5,2025-11-19,@,George Washington,REG (Non-Conf),L,52,89,NA,18,54,.333,5,23,.217,13,31,.419,.380,11,18,.611,5,20,25,13,8,4,13,11,34,63,.540,13,27,.481,21,36,.583,.643,8,12,.667,7,34,41,18,7,2,11,19,maryland-baltimore-county,2026,H,UMBC,2026,George Washington,2025-11-19_UMBC_52_George Washington_89,0
8,8,2025-12-03,@,Georgetown,REG (Non-Conf),L,81,90,NA,30,62,.484,8,23,.348,22,39,.564,.548,13,16,.813,9,21,30,12,3,2,7,11,36,64,.563,11,23,.478,25,41,.610,.648,7,10,.700,6,23,29,25,7,4,5,13,maryland-baltimore-county,2026,H,UMBC,2026,Georgetown,2025-12-03_UMBC_81_Georgetown_90,0
9,9,2025-12-06,@,Bucknell,REG (Non-Conf),W,73,66,NA,27,52,.519,7,18,.389,20,34,.588,.587,12,15,.800,5,25,30,18,3,8,11,14,24,61,.393,6,24,.250,18,37,.486,.443,12,17,.706,12,19,31,14,8,3,9,16,maryland-baltimore-county,2026,H,UMBC,2026,Bucknell,2025-12-06_UMBC_73_Bucknell_66,0
12,12,2025-12-21,@,South Florida,REG (Non-Conf),L,69,94,NA,26,59,.441,5,17,.294,21,42,.500,.483,12,16,.750,6,21,27,14,4,3,13,13,35,68,.515,11,26,.423,24,42,.571,.596,13,18,.722,11,24,35,23,10,2,8,15,maryland-baltimore-county,2026,H,UMBC,2026,South Florida,2025-12-21_UMBC_69_South Florida_94,0
13,13,2025-12-29,@,Coppin State,REG (Non-Conf),W,93,59,NA,33,63,.524,14,29,.483,19,34,.559,.635,13,23,.565,11,30,41,22,6,1,10,15,21,57,.368,7,22,.318,14,35,.400,.430,10,15,.667,6,19,25,11,5,7,14,16,maryland-baltimore-county,2026,H,UMBC,2026,Coppin State,2025-12-29_UMBC_93_Coppin State_59,0
16,16,2026-01-15,@,Bryant,REG (Conf),L,74,79,OT,23,53,.434,11,30,.367,12,23,.522,.538,17,20,.850,4,18,22,15,7,0,10,14,31,60,.517,9,24,.375,22,36,.611,.592,8,12,.667,9,27,36,14,7,4,13,17,maryland-baltimore-county,2026,H,UMBC,2026,Bryant,2026-01-15_UMBC_74_Bryant_79,0
17,17,2026-01-19,@,Binghamton,REG (Conf),W,78,60,NA,31,57,.544,7,16,.438,24,41,.585,.605,9,12,.750,3,27,30,11,6,2,5,17,24,55,.436,5,15,.333,19,40,.475,.482,7,15,.467,7,23,30,8,3,1,8,11,maryland-baltimore-county,2026,H,UMBC,2026,Binghamton,2026-01-19_UMBC_78_Binghamton_60,0
20,20,2026-01-29,@,Vermont,REG (Conf),L,55,64,NA,17,52,.327,6,26,.231,11,26,.423,.385,15,21,.714,5,25,30,7,4,2,7,19,20,49,.408,11,30,.367,9,19,.474,.520,13,22,.591,5,32,37,13,1,4,9,18,maryland-baltimore-county,2026,H,UMBC,2026,UMBC,2026-01-29_UMBC_55_Vermont_64,0
21,21,2026-01-31,@,Albany (NY),REG (Conf),W,68,65,NA,20,45,.444,6,17,.353,14,28,.500,.511,22,27,.815,4,21,25,9,8,1,9,10,26,60,.433,9,27,.333,17,33,.515,.508,4,8,.500,12,20,32,15,8,3,11,19,maryland-baltimore-county,2026,H,UMBC,2026,Albany (NY),2026-01-31_UMBC_68_Albany (NY)_65,0
23,23,2026-02-12,@,Maine,REG (Conf),W,78,62,NA,28,62,.452,3,17,.176,25,45,.556,.476,19,22,.864,8,30,38,12,3,2,6,23,19,51,.373,7,22,.318,12,29,.414,.441,17,25,.680,3,20,23,12,2,2,9,19,maryland-baltimore-county,2026,H,UMBC,2026,Maine,2026-02-12_UMBC_78_Maine_62,0
24,24,2026-02-14,@,New Hampshire,REG (Conf),W,85,63,NA,30,58,.517,9,24,.375,21,34,.618,.595,16,19,.842,6,28,34,14,7,0,8,16,21,55,.382,8,30,.267,13,25,.520,.455,13,20,.650,8,23,31,11,3,1,12,13,maryland-baltimore-county,2026,H,UMBC,2026,New Hampshire,2026-02-14_UMBC_85_New Hampshire_63,0
28,28,2026-02-28,@,UMass Lowell,REG (Conf),W,84,60,NA,35,58,.603,3,11,.273,32,47,.681,.629,11,16,.688,2,32,34,10,4,4,4,10,24,67,.358,5,23,.217,19,44,.432,.396,7,11,.636,10,18,28,10,2,0,6,14,maryland-baltimore-county,2026,H,UMBC,2026,UMass Lowell,2026-02-28_UMBC_84_UMass Lowell_60,0
29,29,2026-03-03,@,NJIT,REG (Conf),W,91,52,NA,33,65,.508,12,27,.444,21,38,.553,.600,13,17,.765,16,29,45,16,13,4,12,17,18,56,.321,4,26,.154,14,30,.467,.357,12,17,.706,9,18,27,7,8,2,16,15,maryland-baltimore-county,2026,H,UMBC,2026,NJIT,2026-03-03_UMBC_91_NJIT_52,0
1,1,2025-11-03,@,Georgia Tech,REG (Non-Conf),L,52,56,OT,20,56,.357,6,23,.261,14,33,.424,.411,6,11,.545,6,29,35,14,4,4,18,20,21,60,.350,5,26,.192,16,34,.471,.392,9,18,.500,9,27,36,12,13,7,13,16,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Georgia Tech,2025-11-03_Maryland Eastern Shore_52_Georgia Tech_56,0
2,2,2025-11-05,@,Georgia,REG (Non-Conf),L,29,94,NA,11,55,.200,1,18,.056,10,37,.270,.209,6,13,.462,17,18,35,5,7,3,29,18,31,76,.408,8,40,.200,23,36,.639,.461,24,29,.828,23,27,50,16,18,7,9,15,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Georgia,2025-11-05_Maryland Eastern Shore_29_Georgia_94,0
4,4,2025-11-11,@,Nebraska,REG (Non-Conf),L,50,69,NA,18,58,.310,7,22,.318,11,36,.306,.371,7,9,.778,8,25,33,9,2,3,14,15,24,61,.393,6,32,.188,18,29,.621,.443,15,18,.833,11,27,38,14,10,4,7,10,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-11-11_Maryland Eastern Shore_50_Nebraska_69,0
5,5,2025-11-14,@,Creighton,REG (Non-Conf),L,45,84,NA,19,50,.380,2,15,.133,17,35,.486,.400,5,6,.833,4,18,22,11,2,1,18,14,33,67,.493,10,33,.303,23,34,.676,.567,8,11,.727,15,25,40,23,11,1,9,13,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Creighton,2025-11-14_Maryland Eastern Shore_45_Creighton_84,0
6,6,2025-11-18,@,Longwood,REG (Non-Conf),W,83,82,2OT,33,67,.493,10,27,.370,23,40,.575,.567,7,15,.467,14,20,34,17,13,3,22,22,24,60,.400,4,17,.235,20,43,.465,.433,30,34,.882,11,19,30,12,14,4,19,15,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Longwood,2025-11-18_Maryland Eastern Shore_83_Longwood_82,0
7,7,2025-11-21,@,Canisius,REG (Non-Conf),L,57,60,NA,20,53,.377,9,27,.333,11,26,.423,.462,8,12,.667,11,21,32,11,3,1,10,14,21,49,.429,11,23,.478,10,26,.385,.541,7,10,.700,8,20,28,13,1,2,11,16,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Canisius,2025-11-21_Maryland Eastern Shore_57_Canisius_60,0
11,11,2025-12-02,@,East Carolina,REG (Non-Conf),L,56,68,NA,24,51,.471,4,17,.235,20,34,.588,.510,4,7,.571,6,16,22,15,5,4,11,18,22,47,.468,8,17,.471,14,30,.467,.553,16,23,.696,9,19,28,12,7,3,9,13,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,East Carolina,2025-12-02_Maryland Eastern Shore_56_East Carolina_68,0
12,12,2025-12-06,@,American,REG (Non-Conf),L,60,78,NA,26,42,.619,4,8,.500,22,34,.647,.667,4,6,.667,2,22,24,17,3,2,17,10,29,62,.468,14,29,.483,15,33,.455,.581,6,8,.750,10,15,25,18,14,1,9,13,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,American,2025-12-06_Maryland Eastern Shore_60_American_78,0
13,13,2025-12-09,@,Virginia,REG (Non-Conf),L,60,84,NA,25,54,.463,3,12,.250,22,42,.524,.491,7,8,.875,5,21,26,11,6,3,13,12,30,62,.484,13,31,.419,17,31,.548,.589,11,15,.733,9,23,32,16,11,7,7,12,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-12-09_Maryland Eastern Shore_60_Virginia_84,0
14,14,2025-12-12,@,North Carolina A&T,REG (Non-Conf),L,79,82,NA,30,67,.448,6,23,.261,24,44,.545,.493,13,17,.765,9,18,27,22,8,1,7,27,22,50,.440,7,21,.333,15,29,.517,.510,31,38,.816,8,25,33,14,3,4,13,19,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-12-12_Maryland Eastern Shore_79_North Carolina A&T_82,0
15,15,2025-12-14,@,Virginia Tech,REG (Non-Conf),L,53,82,NA,21,57,.368,4,27,.148,17,30,.567,.404,7,12,.583,13,23,36,11,4,2,14,12,31,57,.544,11,24,.458,20,33,.606,.640,9,13,.692,5,27,32,24,10,2,7,16,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-12-14_Maryland Eastern Shore_53_Virginia Tech_82,0
16,16,2025-12-17,@,Wagner,REG (Non-Conf),L,64,78,NA,25,52,.481,5,17,.294,20,35,.571,.529,9,14,.643,8,22,30,18,2,2,15,25,26,55,.473,9,24,.375,17,31,.548,.555,17,28,.607,6,20,26,16,7,0,4,18,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-12-17_Maryland Eastern Shore_64_Wagner_78,0
17,17,2025-12-22,@,Texas,REG (Non-Conf),L,71,94,NA,25,54,.463,6,15,.400,19,39,.487,.519,15,21,.714,6,16,22,14,6,1,13,29,28,53,.528,7,22,.318,21,31,.677,.594,31,42,.738,12,25,37,9,9,2,9,19,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2025-12-22_Maryland Eastern Shore_71_Texas_94,0
20,20,2026-01-12,@,Norfolk State,REG (Conf),W,74,70,NA,20,49,.408,6,21,.286,14,28,.500,.469,28,37,.757,10,18,28,13,6,2,9,22,22,48,.458,3,13,.231,19,35,.543,.490,23,33,.697,9,17,26,13,7,1,8,24,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2026-01-12_Maryland Eastern Shore_74_Norfolk State_70,0
22,22,2026-01-31,@,Delaware State,REG (Conf),L,57,65,NA,22,46,.478,0,6,.000,22,40,.550,.478,13,14,.929,3,24,27,11,6,1,12,18,22,45,.489,7,12,.583,15,33,.455,.567,14,23,.609,4,21,25,13,7,1,9,15,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Delaware State,2026-01-31_Maryland Eastern Shore_57_Delaware State_65,0
23,23,2026-02-02,@,North Carolina Central,REG (Conf),L,63,65,NA,24,49,.490,9,16,.563,15,33,.455,.582,6,9,.667,12,20,32,10,5,1,19,12,24,50,.480,7,22,.318,17,28,.607,.550,10,16,.625,7,14,21,14,11,1,11,16,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2026-02-02_Maryland Eastern Shore_63_North Carolina Central_65,0
24,24,2026-02-04,@,South Carolina State,REG (Conf),L,54,63,NA,20,48,.417,6,18,.333,14,30,.467,.479,8,13,.615,9,17,26,11,3,0,19,21,19,44,.432,6,18,.333,13,26,.500,.500,19,27,.704,6,16,22,11,12,5,10,13,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2026-02-04_Maryland Eastern Shore_54_South Carolina State_63,0
25,25,2026-02-07,@,Morgan State,REG (Conf),L,71,79,NA,25,63,.397,3,17,.176,22,46,.478,.421,18,21,.857,11,23,34,11,5,3,9,17,27,59,.458,5,17,.294,22,42,.524,.500,20,25,.800,9,23,32,16,4,4,6,17,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2026-02-07_Maryland Eastern Shore_71_Morgan State_79,0
26,26,2026-02-14,@,Howard,REG (Conf),L,53,79,NA,21,49,.429,3,9,.333,18,40,.450,.459,8,11,.727,6,17,23,7,3,2,19,18,27,60,.450,7,21,.333,20,39,.513,.508,18,22,.818,11,19,30,22,13,5,8,16,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Howard,2026-02-14_Maryland Eastern Shore_53_Howard_79,0
28,28,2026-02-21,@,Coppin State,REG (Conf),L,65,71,OT,18,46,.391,6,21,.286,12,25,.480,.457,23,30,.767,4,21,25,12,6,3,19,28,19,46,.413,5,19,.263,14,27,.519,.467,28,40,.700,9,22,31,8,6,3,17,28,maryland-eastern-shore,2026,H,Maryland Eastern Shore,2026,Coppin State,2026-02-21_Maryland Eastern Shore_65_Coppin State_71,0
7,7,2025-11-24,N,Oregon State,REG (Non-Conf),W,73,65,NA,29,65,.446,5,19,.263,24,46,.522,.485,10,17,.588,15,21,36,13,9,1,10,16,22,49,.449,9,28,.321,13,21,.619,.541,12,17,.706,5,23,28,11,5,3,15,21,massachusetts,2026,N,Massachusetts,2026,Massachusetts,2025-11-24_Massachusetts_73_Oregon State_65,1
14,14,2025-12-30,@,Eastern Michigan,REG (Conf),L,74,80,NA,28,70,.400,6,25,.240,22,45,.489,.443,12,18,.667,11,26,37,10,6,5,7,27,25,55,.455,3,12,.250,22,43,.512,.482,27,39,.692,9,35,44,15,5,8,9,22,massachusetts,2026,H,Massachusetts,2026,Eastern Michigan,2025-12-30_Massachusetts_74_Eastern Michigan_80,0
16,16,2026-01-06,@,Ohio,REG (Conf),L,83,86,NA,31,65,.477,8,21,.381,23,44,.523,.538,13,17,.765,8,25,33,14,7,2,12,19,30,58,.517,12,28,.429,18,30,.600,.621,14,21,.667,3,23,26,19,11,3,12,17,massachusetts,2026,H,Massachusetts,2026,Massachusetts,2026-01-06_Massachusetts_83_Ohio_86,0
18,18,2026-01-13,@,Western Michigan,REG (Conf),W,85,82,NA,29,61,.475,11,29,.379,18,32,.563,.566,16,20,.800,9,21,30,17,8,3,10,16,29,61,.475,12,31,.387,17,30,.567,.574,12,16,.750,10,23,33,18,6,2,10,18,massachusetts,2026,H,Massachusetts,2026,Massachusetts,2026-01-13_Massachusetts_85_Western Michigan_82,0
19,19,2026-01-17,@,Northern Illinois,REG (Conf),L,68,70,NA,20,52,.385,7,19,.368,13,33,.394,.452,21,30,.700,6,24,30,11,10,8,18,22,21,58,.362,7,29,.241,14,29,.483,.422,21,30,.700,9,20,29,13,13,2,14,20,massachusetts,2026,H,Massachusetts,2026,Massachusetts,2026-01-17_Massachusetts_68_Northern Illinois_70,0
21,21,2026-01-23,@,Buffalo,REG (Conf),W,68,67,NA,26,58,.448,6,20,.300,20,38,.526,.500,10,16,.625,12,20,32,13,8,1,10,13,26,52,.500,8,25,.320,18,27,.667,.577,7,14,.500,4,20,24,17,7,1,11,13,massachusetts,2026,H,Massachusetts,2026,Buffalo,2026-01-23_Massachusetts_68_Buffalo_67,0
22,22,2026-01-27,@,Miami (OH),REG (Conf),L,84,86,NA,31,61,.508,9,21,.429,22,40,.550,.582,13,17,.765,12,21,33,14,5,1,10,28,24,51,.471,10,29,.345,14,22,.636,.569,28,38,.737,10,19,29,17,5,2,8,16,massachusetts,2026,H,Massachusetts,2026,Massachusetts,2026-01-27_Massachusetts_84_Miami (OH)_86,0
25,25,2026-02-07,@,Coastal Carolina,REG (Non-Conf),L,91,94,3OT,35,83,.422,10,26,.385,25,57,.439,.482,11,23,.478,21,35,56,11,3,1,12,20,35,82,.427,16,34,.471,19,48,.396,.524,8,16,.500,15,35,50,13,4,4,10,22,massachusetts,2026,H,Massachusetts,2026,Coastal Carolina,2026-02-07_Massachusetts_91_Coastal Carolina_94,0
26,26,2026-02-13,@,Akron,REG (Conf),L,92,99,NA,35,61,.574,11,24,.458,24,37,.649,.664,11,17,.647,3,19,22,19,5,0,15,29,25,54,.463,11,30,.367,14,24,.583,.565,38,43,.884,7,23,30,16,7,2,10,20,massachusetts,2026,H,Massachusetts,2026,Akron,2026-02-13_Massachusetts_92_Akron_99,0
29,29,2026-02-24,@,Ball State,REG (Conf),L,73,74,OT,26,69,.377,8,27,.296,18,42,.429,.435,13,16,.813,14,31,45,14,4,5,12,21,25,70,.357,6,28,.214,19,42,.452,.400,18,22,.818,12,24,36,12,6,3,8,14,massachusetts,2026,H,Massachusetts,2026,Ball State,2026-02-24_Massachusetts_73_Ball State_74,0
30,30,2026-02-28,@,Bowling Green,REG (Conf),L,62,81,NA,24,56,.429,6,20,.300,18,36,.500,.482,8,13,.615,5,21,26,12,6,2,10,19,27,56,.482,9,23,.391,18,33,.545,.563,18,21,.857,9,28,37,14,7,2,7,13,massachusetts,2026,H,Massachusetts,2026,Bowling Green,2026-02-28_Massachusetts_62_Bowling Green_81,0
2,2,2025-11-07,@,Connecticut,REG (Non-Conf),L,47,110,NA,10,47,.213,4,14,.286,6,33,.182,.255,23,32,.719,5,13,18,4,4,1,20,18,42,69,.609,9,23,.391,33,46,.717,.674,17,22,.773,14,30,44,27,13,8,10,22,massachusetts-lowell,2026,H,UMass Lowell,2026,Connecticut,2025-11-07_UMass Lowell_47_Connecticut_110,0
4,4,2025-11-13,@,Columbia,REG (Non-Conf),L,72,86,NA,28,59,.475,7,13,.538,21,46,.457,.534,9,14,.643,7,12,19,21,6,2,13,20,30,63,.476,8,19,.421,22,44,.500,.540,18,26,.692,15,22,37,15,6,3,16,17,massachusetts-lowell,2026,H,UMass Lowell,2026,Columbia,2025-11-13_UMass Lowell_72_Columbia_86,0
5,5,2025-11-16,@,Wake Forest,REG (Non-Conf),L,75,109,NA,28,61,.459,6,22,.273,22,39,.564,.508,13,18,.722,7,21,28,13,3,2,15,18,38,68,.559,13,30,.433,25,38,.658,.654,20,24,.833,9,25,34,19,14,4,7,17,massachusetts-lowell,2026,H,UMass Lowell,2026,UMass Lowell,2025-11-16_UMass Lowell_75_Wake Forest_109,0
6,6,2025-11-19,@,Bradley,REG (Non-Conf),L,77,87,NA,25,52,.481,5,15,.333,20,37,.541,.529,22,26,.846,8,17,25,13,3,4,11,19,29,56,.518,10,20,.500,19,36,.528,.607,19,26,.731,12,19,31,17,8,3,9,18,massachusetts-lowell,2026,H,UMass Lowell,2026,Bradley,2025-11-19_UMass Lowell_77_Bradley_87,0
7,7,2025-11-22,@,Saint Peter's,REG (Non-Conf),L,66,68,NA,24,46,.522,2,12,.167,22,34,.647,.543,16,29,.552,10,29,39,15,6,4,24,13,24,66,.364,11,34,.324,13,32,.406,.447,9,12,.750,11,18,29,14,21,3,12,20,massachusetts-lowell,2026,H,UMass Lowell,2026,Saint Peter's,2025-11-22_UMass Lowell_66_Saint Peter's_68,0
8,8,2025-11-26,@,Stonehill,REG (Non-Conf),W,75,64,NA,28,64,.438,7,26,.269,21,38,.553,.492,12,25,.480,13,30,43,13,6,2,6,9,23,70,.329,11,31,.355,12,39,.308,.407,7,9,.778,14,27,41,11,4,3,9,16,massachusetts-lowell,2026,H,UMass Lowell,2026,Stonehill,2025-11-26_UMass Lowell_75_Stonehill_64,0
10,10,2025-12-06,@,Massachusetts,REG (Non-Conf),L,60,80,NA,22,50,.440,3,12,.250,19,38,.500,.470,13,27,.481,7,19,26,12,6,1,19,17,32,70,.457,4,18,.222,28,52,.538,.486,12,17,.706,12,25,37,20,13,7,12,19,massachusetts-lowell,2026,H,UMass Lowell,2026,Massachusetts,2025-12-06_UMass Lowell_60_Massachusetts_80,0
12,12,2025-12-13,@,Quinnipiac,REG (Non-Conf),L,71,75,NA,27,57,.474,10,19,.526,17,38,.447,.561,7,13,.538,6,24,30,10,4,6,19,21,26,63,.413,4,16,.250,22,47,.468,.444,19,29,.655,13,21,34,9,15,5,10,15,massachusetts-lowell,2026,H,UMass Lowell,2026,Quinnipiac,2025-12-13_UMass Lowell_71_Quinnipiac_75,0
14,14,2025-12-21,@,Boston University,REG (Non-Conf),L,76,88,NA,29,53,.547,7,17,.412,22,36,.611,.613,11,21,.524,8,14,22,9,9,3,10,18,33,50,.660,8,17,.471,25,33,.758,.740,14,20,.700,6,19,25,13,6,2,11,15,massachusetts-lowell,2026,H,UMass Lowell,2026,Boston University,2025-12-21_UMass Lowell_76_Boston University_88,0
15,15,2025-12-29,@,Iowa,REG (Non-Conf),L,62,90,NA,24,50,.480,5,13,.385,19,37,.514,.530,9,18,.500,8,16,24,11,5,3,15,15,32,55,.582,4,14,.286,28,41,.683,.618,22,24,.917,6,20,26,20,10,5,7,16,massachusetts-lowell,2026,H,UMass Lowell,2026,Iowa,2025-12-29_UMass Lowell_62_Iowa_90,0
17,17,2026-01-08,@,Bryant,REG (Conf),W,77,63,NA,30,57,.526,5,13,.385,25,44,.568,.570,12,17,.706,9,23,32,10,5,2,9,11,24,59,.407,9,27,.333,15,32,.469,.483,6,9,.667,7,16,23,18,5,7,9,14,massachusetts-lowell,2026,H,UMass Lowell,2026,Bryant,2026-01-08_UMass Lowell_77_Bryant_63,0
18,18,2026-01-10,@,Binghamton,REG (Conf),W,73,68,NA,23,49,.469,7,16,.438,16,33,.485,.541,20,30,.667,5,25,30,9,8,5,11,20,25,54,.463,5,14,.357,20,40,.500,.509,13,19,.684,5,24,29,11,6,4,11,25,massachusetts-lowell,2026,H,UMass Lowell,2026,Binghamton,2026-01-10_UMass Lowell_73_Binghamton_68,0
21,21,2026-01-24,@,UMBC,REG (Conf),L,56,79,NA,23,62,.371,4,24,.167,19,38,.500,.403,6,9,.667,8,21,29,6,4,3,9,14,27,55,.491,6,16,.375,21,39,.538,.545,19,20,.950,4,28,32,7,5,3,7,7,massachusetts-lowell,2026,H,UMass Lowell,2026,UMass Lowell,2026-01-24_UMass Lowell_56_UMBC_79,0
22,22,2026-01-29,@,New Hampshire,REG (Conf),L,61,66,NA,25,61,.410,3,15,.200,22,46,.478,.434,8,13,.615,8,30,38,7,6,6,11,14,24,61,.393,6,21,.286,18,40,.450,.443,12,17,.706,6,23,29,10,9,2,10,13,massachusetts-lowell,2026,H,UMass Lowell,2026,New Hampshire,2026-01-29_UMass Lowell_61_New Hampshire_66,0
24,24,2026-02-05,@,NJIT,REG (Conf),L,56,81,NA,18,59,.305,3,19,.158,15,40,.375,.331,17,28,.607,14,25,39,3,2,2,14,10,33,68,.485,7,27,.259,26,41,.634,.537,8,13,.615,11,29,40,20,10,6,5,16,massachusetts-lowell,2026,H,UMass Lowell,2026,NJIT,2026-02-05_UMass Lowell_56_NJIT_81,0
25,25,2026-02-07,@,Albany (NY),REG (Conf),W,89,79,NA,30,54,.556,7,13,.538,23,41,.561,.620,22,31,.710,10,23,33,13,4,1,12,17,29,58,.500,5,16,.313,24,42,.571,.543,16,26,.615,7,16,23,11,10,6,7,21,massachusetts-lowell,2026,H,UMass Lowell,2026,Albany (NY),2026-02-07_UMass Lowell_89_Albany (NY)_79,0
29,29,2026-02-26,@,Vermont,REG (Conf),L,64,66,NA,25,61,.410,3,16,.188,22,45,.489,.434,11,20,.550,12,23,35,10,6,4,9,17,23,60,.383,8,26,.308,15,34,.441,.450,12,16,.750,10,24,34,9,5,5,9,14,massachusetts-lowell,2026,H,UMass Lowell,2026,UMass Lowell,2026-02-26_UMass Lowell_64_Vermont_66,0
31,31,2026-03-03,@,Maine,REG (Conf),W,67,56,NA,27,64,.422,2,20,.100,25,44,.568,.438,11,19,.579,12,25,37,15,4,2,8,20,20,48,.417,4,16,.250,16,32,.500,.458,12,24,.500,5,26,31,13,5,4,12,17,massachusetts-lowell,2026,H,UMass Lowell,2026,Maine,2026-03-03_UMass Lowell_67_Maine_56,0
2,2,2025-11-07,@,Santa Clara,REG (Non-Conf),L,67,79,NA,23,51,.451,4,16,.250,19,35,.543,.490,17,23,.739,9,17,26,10,11,5,13,21,26,66,.394,12,31,.387,14,35,.400,.485,15,25,.600,22,21,43,18,5,4,14,18,mcneese-state,2026,H,McNeese State,2026,McNeese State,2025-11-07_McNeese State_67_Santa Clara_79,0
6,6,2025-11-24,N,Murray State,REG (Non-Conf),W,73,60,NA,29,70,.414,5,23,.217,24,47,.511,.450,10,19,.526,9,26,35,16,15,5,8,23,18,57,.316,9,33,.273,9,24,.375,.395,15,26,.577,12,30,42,12,4,4,20,18,mcneese-state,2026,N,McNeese State,2026,McNeese State,2025-11-24_McNeese State_73_Murray State_60,1
7,7,2025-11-25,N,Middle Tennessee,REG (Non-Conf),W,72,62,NA,22,58,.379,5,19,.263,17,39,.436,.422,23,25,.920,14,19,33,7,4,5,5,16,22,52,.423,10,22,.455,12,30,.400,.519,8,14,.571,10,15,25,14,3,4,9,21,mcneese-state,2026,N,McNeese State,2026,McNeese State,2025-11-25_McNeese State_72_Middle Tennessee_62,1
8,8,2025-12-01,@,Incarnate Word,REG (Conf),L,67,71,NA,26,52,.500,3,15,.200,23,37,.622,.529,12,14,.857,7,15,22,5,8,1,13,20,23,50,.460,8,21,.381,15,29,.517,.540,17,24,.708,11,18,29,13,7,1,15,15,mcneese-state,2026,H,McNeese State,2026,Incarnate Word,2025-12-01_McNeese State_67_Incarnate Word_71,0
10,10,2025-12-09,@,Rhode Island,REG (Non-Conf),W,66,64,NA,24,60,.400,6,21,.286,18,39,.462,.450,12,19,.632,11,15,26,8,15,3,9,24,18,39,.462,5,18,.278,13,21,.619,.526,23,27,.852,4,23,27,8,5,5,21,15,mcneese-state,2026,H,McNeese State,2026,McNeese State,2025-12-09_McNeese State_66_Rhode Island_64,0
12,12,2025-12-15,@,Houston Christian,REG (Conf),W,78,68,NA,32,54,.593,7,21,.333,25,33,.758,.657,7,9,.778,7,23,30,15,5,4,8,17,22,55,.400,10,23,.435,12,32,.375,.491,14,17,.824,10,13,23,14,3,1,10,13,mcneese-state,2026,H,McNeese State,2026,Houston Christian,2025-12-15_McNeese State_78_Houston Christian_68,0
13,13,2025-12-29,@,Michigan,REG (Non-Conf),L,71,112,NA,23,78,.295,8,34,.235,15,44,.341,.346,17,24,.708,13,15,28,6,5,4,8,29,37,63,.587,7,23,.304,30,40,.750,.643,31,45,.689,13,40,53,21,5,7,14,19,mcneese-state,2026,H,McNeese State,2026,McNeese State,2025-12-29_McNeese State_71_Michigan_112,0
18,18,2026-01-17,@,Texas Rio Grande Valley,REG (Conf),L,76,79,NA,25,63,.397,5,26,.192,20,37,.541,.437,21,24,.875,13,17,30,12,8,4,7,19,26,48,.542,13,27,.481,13,21,.619,.677,14,18,.778,4,21,25,20,3,2,12,15,mcneese-state,2026,H,McNeese State,2026,McNeese State,2026-01-17_McNeese State_76_Texas Rio Grande Valley_79,0
19,19,2026-01-19,@,Texas A&M Corpus Christi,REG (Conf),W,69,53,NA,24,49,.490,3,13,.231,21,36,.583,.520,18,26,.692,13,24,37,6,9,4,11,22,17,41,.415,3,14,.214,14,27,.519,.451,16,24,.667,5,14,19,6,4,2,11,22,mcneese-state,2026,H,McNeese State,2026,McNeese State,2026-01-19_McNeese State_69_Texas A&M Corpus Christi_53,0
