Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
20,20,2022-01-25,@,Rutgers,REG (Conf),W,68,60,NA,24,53,.453,12,25,.480,12,28,.429,.566,8,14,.571,6,27,33,12,1,4,8,11,22,64,.344,8,24,.333,14,40,.350,.406,8,10,.800,11,25,36,17,6,5,7,16,maryland,2022,H,Maryland,2026,Maryland,2022-01-25_Maryland_68_Rutgers_60,0
23,23,2022-02-06,@,Ohio State,REG (Conf),L,67,82,NA,23,59,.390,10,29,.345,13,30,.433,.475,11,16,.688,8,21,29,13,5,0,9,13,30,59,.508,11,26,.423,19,33,.576,.602,11,17,.647,7,28,35,17,2,1,6,13,maryland,2022,H,Maryland,2026,Maryland,2022-02-06_Maryland_67_Ohio State_82,0
25,25,2022-02-13,@,Purdue,REG (Conf),L,61,62,NA,24,55,.436,5,18,.278,19,37,.514,.482,8,10,.800,7,22,29,11,8,3,14,19,23,52,.442,8,20,.400,15,32,.469,.519,8,12,.667,6,25,31,14,7,4,15,15,maryland,2022,H,Maryland,2026,Maryland,2022-02-13_Maryland_61_Purdue_62,0
26,26,2022-02-18,@,Nebraska,REG (Conf),W,90,74,NA,31,59,.525,4,19,.211,27,40,.675,.559,24,33,.727,8,25,33,13,9,2,4,24,22,55,.400,5,17,.294,17,38,.447,.445,25,31,.806,9,21,30,10,1,2,12,22,maryland,2022,H,Maryland,2026,Maryland,2022-02-18_Maryland_90_Nebraska_74,0
28,28,2022-02-24,@,Indiana,REG (Conf),L,64,74,NA,23,53,.434,10,25,.400,13,28,.464,.528,8,11,.727,4,17,21,7,7,1,14,16,28,47,.596,5,13,.385,23,34,.676,.649,13,18,.722,2,23,25,15,5,2,10,12,maryland,2022,H,Maryland,2026,Indiana,2022-02-24_Maryland_64_Indiana_74,0
31,31,2022-03-06,@,Michigan State,REG (Conf),L,67,77,NA,24,61,.393,8,29,.276,16,32,.500,.459,11,12,.917,9,20,29,13,8,2,10,16,27,57,.474,7,18,.389,20,39,.513,.535,16,21,.762,10,26,36,21,8,2,12,15,maryland,2022,H,Maryland,2026,Maryland,2022-03-06_Maryland_67_Michigan State_77,0
32,32,2022-03-10,N,Michigan State,CTOURN,L,72,76,NA,25,64,.391,9,29,.310,16,35,.457,.461,13,18,.722,8,21,29,17,9,4,6,15,27,54,.500,9,19,.474,18,35,.514,.583,13,16,.813,5,30,35,15,4,3,16,17,maryland,2022,N,Maryland,2026,Maryland,2022-03-10_Maryland_72_Michigan State_76,1
1,1,2021-11-09,@,Massachusetts,REG (Non-Conf),L,60,77,NA,21,65,.323,5,28,.179,16,37,.432,.362,13,14,.929,15,27,42,8,4,1,19,16,31,65,.477,4,17,.235,27,48,.563,.508,11,18,.611,8,24,32,14,11,5,9,18,maryland-baltimore-county,2022,H,UMBC,2026,Massachusetts,2021-11-09_UMBC_60_Massachusetts_77,0
3,3,2021-11-19,N,Western Carolina,REG (Non-Conf),W,91,75,NA,32,64,.500,11,27,.407,21,37,.568,.586,16,20,.800,8,26,34,19,6,2,9,20,26,56,.464,8,23,.348,18,33,.545,.536,15,23,.652,6,26,32,14,4,2,14,22,maryland-baltimore-county,2022,N,UMBC,2026,UMBC,2021-11-19_UMBC_91_Western Carolina_75,1
4,4,2021-11-20,@,Longwood,REG (Non-Conf),L,55,82,NA,21,58,.362,5,27,.185,16,31,.516,.405,8,9,.889,2,11,13,9,3,2,9,4,37,65,.569,7,18,.389,30,47,.638,.623,1,2,.500,13,28,41,12,4,0,13,17,maryland-baltimore-county,2022,H,UMBC,2026,Longwood,2021-11-20_UMBC_55_Longwood_82,0
6,6,2021-11-27,@,Pittsburgh,REG (Non-Conf),W,87,77,NA,25,52,.481,14,31,.452,11,21,.524,.615,23,27,.852,3,22,25,20,6,0,7,18,25,54,.463,11,26,.423,14,28,.500,.565,16,22,.727,7,26,33,15,3,1,13,20,maryland-baltimore-county,2022,H,UMBC,2026,Pittsburgh,2021-11-27_UMBC_87_Pittsburgh_77,0
8,8,2021-12-05,@,Delaware,REG (Non-Conf),L,60,70,NA,19,60,.317,6,26,.231,13,34,.382,.367,16,21,.762,10,25,35,8,7,1,12,18,26,71,.366,8,34,.235,18,37,.486,.423,10,12,.833,14,31,45,12,7,3,13,16,maryland-baltimore-county,2022,H,UMBC,2026,Delaware,2021-12-05_UMBC_60_Delaware_70,0
9,9,2021-12-08,@,Georgetown,REG (Non-Conf),L,71,100,NA,25,70,.357,11,31,.355,14,39,.359,.436,10,16,.625,6,21,27,12,3,3,11,12,39,78,.500,13,23,.565,26,55,.473,.583,9,14,.643,19,36,55,22,5,10,14,16,maryland-baltimore-county,2022,H,UMBC,2026,Georgetown,2021-12-08_UMBC_71_Georgetown_100,0
10,10,2021-12-13,@,Princeton,REG (Non-Conf),L,77,89,NA,27,59,.458,6,16,.375,21,43,.488,.508,17,20,.850,7,24,31,9,0,4,13,14,35,68,.515,10,29,.345,25,39,.641,.588,9,12,.750,5,24,29,14,5,3,5,17,maryland-baltimore-county,2022,H,UMBC,2026,Princeton,2021-12-13_UMBC_77_Princeton_89,0
13,13,2022-01-12,@,NJIT,REG (Conf),W,76,56,NA,26,56,.464,11,27,.407,15,29,.517,.563,13,18,.722,6,23,29,14,6,2,11,16,23,50,.460,4,16,.250,19,34,.559,.500,6,10,.600,4,24,28,10,5,1,14,21,maryland-baltimore-county,2022,H,UMBC,2026,NJIT,2022-01-12_UMBC_76_NJIT_56,0
15,15,2022-01-17,@,Stony Brook,REG (Conf),L,51,65,NA,16,52,.308,5,26,.192,11,26,.423,.356,14,17,.824,6,27,33,8,3,2,13,17,26,64,.406,4,19,.211,22,45,.489,.438,9,14,.643,12,31,43,6,10,3,8,19,maryland-baltimore-county,2022,H,UMBC,2026,Stony Brook,2022-01-17_UMBC_51_Stony Brook_65,0
17,17,2022-01-22,@,Maine,REG (Conf),W,88,46,NA,29,61,.475,11,26,.423,18,35,.514,.566,19,21,.905,10,30,40,11,10,2,14,14,18,60,.300,4,24,.167,14,36,.389,.333,6,10,.600,13,16,29,11,8,3,21,21,maryland-baltimore-county,2022,H,UMBC,2026,Maine,2022-01-22_UMBC_88_Maine_46,0
19,19,2022-01-29,@,Binghamton,REG (Conf),W,70,68,NA,24,59,.407,8,25,.320,16,34,.471,.475,14,20,.700,6,26,32,10,4,1,9,16,24,54,.444,12,25,.480,12,29,.414,.556,8,14,.571,2,26,28,14,4,8,11,20,maryland-baltimore-county,2022,H,UMBC,2026,Binghamton,2022-01-29_UMBC_70_Binghamton_68,0
20,20,2022-02-02,@,Albany (NY),REG (Conf),W,59,53,NA,23,56,.411,5,20,.250,18,36,.500,.455,8,11,.727,3,27,30,11,6,4,11,7,22,59,.373,5,20,.250,17,39,.436,.415,4,4,1.000,5,25,30,10,7,4,13,14,maryland-baltimore-county,2022,H,UMBC,2026,Albany (NY),2022-02-02_UMBC_59_Albany (NY)_53,0
23,23,2022-02-12,@,UMass Lowell,REG (Conf),L,71,88,NA,24,46,.522,9,15,.600,15,31,.484,.620,14,19,.737,3,13,16,8,2,2,10,7,38,59,.644,9,17,.529,29,42,.690,.720,3,5,.600,7,20,27,16,4,4,7,15,maryland-baltimore-county,2022,H,UMBC,2026,UMass Lowell,2022-02-12_UMBC_71_UMass Lowell_88,0
24,24,2022-02-14,@,New Hampshire,REG (Conf),L,62,68,NA,21,57,.368,7,22,.318,14,35,.400,.430,13,14,.929,5,24,29,6,3,1,8,16,26,58,.448,10,22,.455,16,36,.444,.534,6,13,.462,9,27,36,11,4,4,8,13,maryland-baltimore-county,2022,H,UMBC,2026,New Hampshire,2022-02-14_UMBC_62_New Hampshire_68,0
26,26,2022-02-19,@,Vermont,REG (Conf),L,59,86,NA,23,58,.397,7,19,.368,16,39,.410,.457,6,7,.857,4,21,25,11,5,1,9,10,33,61,.541,12,31,.387,21,30,.700,.639,8,9,.889,7,28,35,24,5,3,9,12,maryland-baltimore-county,2022,H,UMBC,2026,UMBC,2022-02-19_UMBC_59_Vermont_86,0
27,27,2022-02-23,@,Hartford,REG (Conf),W,92,85,NA,25,50,.500,10,20,.500,15,30,.500,.600,32,40,.800,4,22,26,10,3,3,11,22,32,65,.492,9,21,.429,23,44,.523,.562,12,20,.600,10,22,32,15,6,2,10,25,maryland-baltimore-county,2022,H,UMBC,2026,Hartford,2022-02-23_UMBC_92_Hartford_85,0
32,32,2022-03-12,@,Vermont,CTOURN,L,43,82,NA,15,54,.278,5,18,.278,10,36,.278,.324,8,11,.727,5,20,25,5,4,2,11,9,37,63,.587,7,17,.412,30,46,.652,.643,1,3,.333,5,31,36,17,8,1,7,14,maryland-baltimore-county,2022,H,UMBC,2026,UMBC,2022-03-12_UMBC_43_Vermont_82,0
1,1,2021-11-09,@,Saint Joseph's,REG (Non-Conf),L,67,69,NA,27,67,.403,10,21,.476,17,46,.370,.478,3,6,.500,10,26,36,13,9,2,11,18,26,66,.394,10,31,.323,16,35,.457,.470,7,16,.438,11,26,37,18,4,2,16,11,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2021-11-09_Maryland Eastern Shore_67_Saint Joseph's_69,0
2,2,2021-11-10,@,Temple,REG (Non-Conf),L,49,72,NA,17,60,.283,8,31,.258,9,29,.310,.350,7,10,.700,8,19,27,10,8,2,12,15,28,57,.491,7,22,.318,21,35,.600,.553,9,16,.563,9,32,41,17,6,8,13,14,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2021-11-10_Maryland Eastern Shore_49_Temple_72,0
4,4,2021-11-19,@,Fordham,REG (Non-Conf),W,75,73,2OT,25,61,.410,7,17,.412,18,44,.409,.467,18,24,.750,7,24,31,15,10,2,18,26,22,62,.355,6,25,.240,16,37,.432,.403,23,31,.742,12,26,38,11,11,5,17,24,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Fordham,2021-11-19_Maryland Eastern Shore_75_Fordham_73,0
5,5,2021-11-24,@,Campbell,REG (Non-Conf),L,55,66,NA,19,53,.358,4,24,.167,15,29,.517,.396,13,18,.722,9,15,24,3,7,2,8,10,26,51,.510,8,15,.533,18,36,.500,.588,6,10,.600,9,22,31,20,3,1,10,14,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Campbell,2021-11-24_Maryland Eastern Shore_55_Campbell_66,0
6,6,2021-11-27,@,Liberty,REG (Non-Conf),L,61,73,NA,23,55,.418,10,25,.400,13,30,.433,.509,5,8,.625,3,19,22,11,9,1,11,15,25,51,.490,8,24,.333,17,27,.630,.569,15,18,.833,6,27,33,11,8,2,10,9,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Liberty,2021-11-27_Maryland Eastern Shore_61_Liberty_73,0
7,7,2021-11-30,@,Connecticut,REG (Non-Conf),L,63,72,NA,24,51,.471,7,18,.389,17,33,.515,.539,8,15,.533,7,21,28,9,6,3,11,17,24,55,.436,7,18,.389,17,37,.459,.500,17,25,.680,13,18,31,15,6,6,7,12,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Connecticut,2021-11-30_Maryland Eastern Shore_63_Connecticut_72,0
8,8,2021-12-04,@,Lehigh,REG (Non-Conf),W,81,75,NA,29,59,.492,6,13,.462,23,46,.500,.542,17,20,.850,7,21,28,10,10,4,8,15,28,54,.519,12,27,.444,16,27,.593,.630,7,11,.636,5,22,27,19,0,6,17,18,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Lehigh,2021-12-04_Maryland Eastern Shore_81_Lehigh_75,0
11,11,2021-12-20,@,Charlotte,REG (Non-Conf),L,54,70,NA,20,67,.299,7,30,.233,13,37,.351,.351,7,9,.778,9,23,32,9,6,2,7,15,23,51,.451,6,20,.300,17,31,.548,.510,18,22,.818,5,36,41,12,3,3,12,7,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Charlotte,2021-12-20_Maryland Eastern Shore_54_Charlotte_70,0
15,15,2022-01-29,@,Coppin State,REG (Conf),W,64,61,NA,23,66,.348,12,28,.429,11,38,.289,.439,6,17,.353,16,29,45,14,15,2,24,17,20,57,.351,9,28,.321,11,29,.379,.430,12,16,.750,10,31,41,12,13,5,26,19,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Coppin State,2022-01-29_Maryland Eastern Shore_64_Coppin State_61,0
17,17,2022-02-05,@,Howard,REG (Conf),L,64,72,NA,23,54,.426,7,19,.368,16,35,.457,.491,11,18,.611,7,28,35,10,5,1,23,23,23,59,.390,7,24,.292,16,35,.457,.449,19,28,.679,9,19,28,12,11,4,10,14,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Howard,2022-02-05_Maryland Eastern Shore_64_Howard_72,0
18,18,2022-02-09,@,Delaware State,REG (Conf),W,58,50,NA,22,54,.407,6,25,.240,16,29,.552,.463,8,14,.571,7,22,29,8,12,2,15,15,20,49,.408,5,15,.333,15,34,.441,.459,5,9,.556,8,23,31,7,8,3,23,17,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Delaware State,2022-02-09_Maryland Eastern Shore_58_Delaware State_50,0
19,19,2022-02-12,@,Norfolk State,REG (Conf),L,63,70,NA,21,54,.389,7,21,.333,14,33,.424,.454,14,26,.538,9,19,28,11,7,1,9,18,26,51,.510,7,22,.318,19,29,.655,.578,11,19,.579,10,25,35,10,4,6,12,15,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2022-02-12_Maryland Eastern Shore_63_Norfolk State_70,0
21,21,2022-02-19,@,South Carolina State,REG (Conf),L,63,70,NA,20,53,.377,9,21,.429,11,32,.344,.462,14,18,.778,10,19,29,16,11,3,11,21,23,53,.434,6,15,.400,17,38,.447,.491,18,25,.720,15,21,36,19,5,2,12,17,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2022-02-19_Maryland Eastern Shore_63_South Carolina State_70,0
22,22,2022-02-21,@,North Carolina Central,REG (Conf),W,79,66,NA,28,53,.528,14,24,.583,14,29,.483,.660,9,13,.692,5,18,23,22,16,2,14,15,24,54,.444,7,18,.389,17,36,.472,.509,11,15,.733,12,19,31,15,8,1,21,13,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2022-02-21_Maryland Eastern Shore_79_North Carolina Central_66,0
24,24,2022-02-28,@,Morgan State,REG (Conf),L,48,82,NA,18,51,.353,4,22,.182,14,29,.483,.392,8,15,.533,6,12,18,10,8,4,18,10,34,57,.596,7,15,.467,27,42,.643,.658,7,14,.500,7,24,31,23,7,4,13,10,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Maryland Eastern Shore,2022-02-28_Maryland Eastern Shore_48_Morgan State_82,0
26,26,2022-03-10,N,North Carolina Central,CTOURN,L,56,68,NA,19,58,.328,2,22,.091,17,36,.472,.345,16,21,.762,10,17,27,8,10,3,20,22,20,44,.455,4,14,.286,16,30,.533,.500,24,38,.632,7,27,34,9,8,1,20,17,maryland-eastern-shore,2022,N,Maryland Eastern Shore,2026,Maryland Eastern Shore,2022-03-10_Maryland Eastern Shore_56_North Carolina Central_68,1
27,27,2022-03-16,@,Coastal Carolina,TBC,L,42,66,NA,16,60,.267,7,34,.206,9,26,.346,.325,3,8,.375,5,25,30,10,8,2,16,15,25,57,.439,9,26,.346,16,31,.516,.518,7,13,.538,7,33,40,15,6,6,16,11,maryland-eastern-shore,2022,H,Maryland Eastern Shore,2026,Coastal Carolina,2022-03-16_Maryland Eastern Shore_42_Coastal Carolina_66,0
2,2,2021-11-12,@,Yale,REG (Non-Conf),L,71,91,NA,20,57,.351,10,28,.357,10,29,.345,.439,21,33,.636,12,24,36,8,9,4,13,19,32,59,.542,9,21,.429,23,38,.605,.619,18,20,.900,5,27,32,14,4,1,12,24,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2021-11-12_Massachusetts_71_Yale_91,0
4,4,2021-11-18,N,Weber State,REG (Non-Conf),L,73,88,NA,28,62,.452,13,37,.351,15,25,.600,.556,4,8,.500,10,17,27,16,6,2,11,17,34,58,.586,11,21,.524,23,37,.622,.681,9,12,.750,8,24,32,20,5,2,11,14,massachusetts,2022,N,Massachusetts,2026,Massachusetts,2021-11-18_Massachusetts_73_Weber State_88,1
5,5,2021-11-19,N,UNC Greensboro,REG (Non-Conf),W,93,90,OT,25,58,.431,17,42,.405,8,16,.500,.578,26,28,.929,4,16,20,15,7,1,7,25,32,59,.542,8,17,.471,24,42,.571,.610,18,29,.621,11,27,38,13,3,0,15,27,massachusetts,2022,N,Massachusetts,2026,Massachusetts,2021-11-19_Massachusetts_93_UNC Greensboro_90,1
10,10,2021-12-07,@,Northeastern,REG (Non-Conf),L,76,82,NA,29,62,.468,12,27,.444,17,35,.486,.565,6,11,.545,9,18,27,11,7,1,10,19,28,50,.560,9,17,.529,19,33,.576,.650,17,23,.739,7,27,34,16,7,1,14,14,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2021-12-07_Massachusetts_76_Northeastern_82,0
11,11,2021-12-11,N,North Texas,REG (Non-Conf),L,57,66,NA,20,49,.408,6,16,.375,14,33,.424,.469,11,13,.846,7,18,25,13,2,2,10,12,24,53,.453,8,25,.320,16,28,.571,.528,10,11,.909,6,20,26,16,4,1,8,17,massachusetts,2022,N,Massachusetts,2026,Massachusetts,2021-12-11_Massachusetts_57_North Texas_66,1
13,13,2022-01-05,@,Richmond,REG (Conf),L,72,80,NA,27,61,.443,11,20,.550,16,41,.390,.533,7,10,.700,9,20,29,10,6,1,15,14,31,58,.534,8,22,.364,23,36,.639,.603,10,15,.667,6,25,31,21,11,0,13,10,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2022-01-05_Massachusetts_72_Richmond_80,0
15,15,2022-01-11,@,Davidson,REG (Conf),L,67,77,NA,24,62,.387,14,33,.424,10,29,.345,.500,5,5,1.000,5,30,35,14,1,5,8,17,30,62,.484,11,26,.423,19,36,.528,.573,6,12,.500,5,27,32,15,5,5,3,7,massachusetts,2022,H,Massachusetts,2026,Davidson,2022-01-11_Massachusetts_67_Davidson_77,0
18,18,2022-01-23,@,Saint Louis,REG (Conf),L,59,90,NA,18,62,.290,9,33,.273,9,29,.310,.363,14,17,.824,10,20,30,8,2,3,13,16,34,74,.459,9,30,.300,25,44,.568,.520,13,23,.565,20,32,52,19,8,3,7,17,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2022-01-23_Massachusetts_59_Saint Louis_90,0
19,19,2022-01-26,@,La Salle,REG (Conf),W,77,71,NA,24,61,.393,8,22,.364,16,39,.410,.459,21,26,.808,13,24,37,15,5,4,12,13,27,59,.458,9,27,.333,18,32,.563,.534,8,11,.727,5,16,21,18,7,7,12,17,massachusetts,2022,H,Massachusetts,2026,La Salle,2022-01-26_Massachusetts_77_La Salle_71,0
21,21,2022-02-05,@,Rhode Island,REG (Conf),W,78,67,NA,28,62,.452,10,25,.400,18,37,.486,.532,12,18,.667,10,26,36,18,13,3,16,19,26,59,.441,6,21,.286,20,38,.526,.492,9,18,.500,11,24,35,15,8,8,20,17,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2022-02-05_Massachusetts_78_Rhode Island_67,0
24,24,2022-02-16,@,St. Bonaventure,REG (Conf),L,71,83,NA,25,57,.439,16,33,.485,9,24,.375,.579,5,7,.714,5,23,28,17,6,1,15,14,31,56,.554,10,20,.500,21,36,.583,.643,11,13,.846,2,23,25,25,9,5,8,10,massachusetts,2022,H,Massachusetts,2026,Massachusetts,2022-02-16_Massachusetts_71_St. Bonaventure_83,0
26,26,2022-02-23,@,Dayton,REG (Conf),L,61,82,NA,22,55,.400,9,28,.321,13,27,.481,.482,8,10,.800,10,14,24,12,4,4,9,15,32,56,.571,10,17,.588,22,39,.564,.661,8,13,.615,12,22,34,17,7,1,9,13,massachusetts,2022,H,Massachusetts,2026,Dayton,2022-02-23_Massachusetts_61_Dayton_82,0
28,28,2022-02-28,@,Fordham,REG (Conf),L,73,85,NA,29,67,.433,6,29,.207,23,38,.605,.478,9,9,1.000,10,20,30,11,4,3,14,17,31,63,.492,11,19,.579,20,44,.455,.579,12,16,.750,13,21,34,15,10,2,13,12,massachusetts,2022,H,Massachusetts,2026,Fordham,2022-02-28_Massachusetts_73_Fordham_85,0
30,30,2022-03-05,@,George Mason,REG (Conf),W,83,80,OT,28,68,.412,7,21,.333,21,47,.447,.463,20,24,.833,13,26,39,9,6,5,8,20,26,61,.426,10,27,.370,16,34,.471,.508,18,26,.692,8,21,29,15,5,4,10,19,massachusetts,2022,H,Massachusetts,2026,George Mason,2022-03-05_Massachusetts_83_George Mason_80,0
2,2,2021-11-13,@,Dayton,REG (Non-Conf),W,59,58,NA,22,62,.355,8,26,.308,14,36,.389,.419,7,9,.778,9,20,29,5,6,1,8,20,18,46,.391,7,23,.304,11,23,.478,.467,15,21,.714,9,26,35,9,1,7,14,11,massachusetts-lowell,2022,H,UMass Lowell,2026,Dayton,2021-11-13_UMass Lowell_59_Dayton_58,0
3,3,2021-11-16,N,Oklahoma State,REG (Non-Conf),L,58,80,NA,21,58,.362,5,21,.238,16,37,.432,.405,11,15,.733,11,13,24,11,11,3,17,18,30,51,.588,4,11,.364,26,40,.650,.627,16,24,.667,8,28,36,19,11,5,19,22,massachusetts-lowell,2022,N,UMass Lowell,2026,Oklahoma State,2021-11-16_Oklahoma State_80_UMass Lowell_58,1
5,5,2021-11-19,@,George Washington,REG (Non-Conf),W,67,56,NA,27,62,.435,3,21,.143,24,41,.585,.460,10,19,.526,5,28,33,17,10,4,10,17,18,55,.327,5,13,.385,13,42,.310,.373,15,22,.682,9,32,41,6,6,3,19,19,massachusetts-lowell,2022,H,UMass Lowell,2026,George Washington,2021-11-19_UMass Lowell_67_George Washington_56,0
6,6,2021-11-24,@,Massachusetts,REG (Non-Conf),L,81,92,NA,31,68,.456,10,25,.400,21,43,.488,.529,9,12,.750,8,12,20,17,3,3,12,24,30,56,.536,7,16,.438,23,40,.575,.598,25,33,.758,12,26,38,20,8,4,13,17,massachusetts-lowell,2022,H,UMass Lowell,2026,Massachusetts,2021-11-24_UMass Lowell_81_Massachusetts_92,0
9,9,2021-12-04,@,Merrimack,REG (Non-Conf),W,61,57,NA,23,54,.426,2,15,.133,21,39,.538,.444,13,19,.684,9,24,33,15,10,6,13,13,23,55,.418,5,18,.278,18,37,.486,.464,6,7,.857,6,23,29,9,8,2,14,16,massachusetts-lowell,2022,H,UMass Lowell,2026,Merrimack,2021-12-04_UMass Lowell_61_Merrimack_57,0
10,10,2021-12-08,@,Boston University,REG (Non-Conf),L,62,72,NA,21,59,.356,9,24,.375,12,35,.343,.432,11,15,.733,6,24,30,7,8,3,12,21,24,58,.414,8,20,.400,16,38,.421,.483,16,24,.667,14,32,46,11,7,1,16,11,massachusetts-lowell,2022,H,UMass Lowell,2026,Boston University,2021-12-08_UMass Lowell_62_Boston University_72,0
13,13,2022-01-02,@,Binghamton,REG (Conf),L,63,68,NA,25,68,.368,7,25,.280,18,43,.419,.419,6,10,.600,10,15,25,5,9,3,8,21,20,45,.444,8,16,.500,12,29,.414,.533,20,25,.800,8,30,38,9,4,5,15,15,massachusetts-lowell,2022,H,UMass Lowell,2026,Binghamton,2022-01-02_UMass Lowell_63_Binghamton_68,0
15,15,2022-01-08,@,UMBC,REG (Conf),W,66,64,NA,28,66,.424,4,17,.235,24,49,.490,.455,6,10,.600,8,25,33,11,8,1,8,12,22,56,.393,9,23,.391,13,33,.394,.473,11,13,.846,8,29,37,11,4,5,17,12,massachusetts-lowell,2022,H,UMass Lowell,2026,UMass Lowell,2022-01-08_UMass Lowell_66_UMBC_64,0
16,16,2022-01-12,@,Albany (NY),REG (Conf),L,47,57,NA,19,50,.380,3,16,.188,16,34,.471,.410,6,12,.500,5,24,29,8,4,14,21,16,22,69,.319,4,15,.267,18,54,.333,.348,9,15,.600,16,26,42,8,11,1,8,16,massachusetts-lowell,2022,H,UMass Lowell,2026,Albany (NY),2022-01-12_UMass Lowell_47_Albany (NY)_57,0
18,18,2022-01-22,@,New Hampshire,REG (Conf),L,61,67,NA,22,63,.349,5,21,.238,17,42,.405,.389,12,16,.750,12,23,35,7,3,1,8,16,26,56,.464,3,12,.250,23,44,.523,.491,12,17,.706,9,25,34,9,4,4,8,13,massachusetts-lowell,2022,H,UMass Lowell,2026,New Hampshire,2022-01-22_UMass Lowell_61_New Hampshire_67,0
20,20,2022-02-02,@,Maine,REG (Conf),W,62,50,NA,24,47,.511,6,11,.545,18,36,.500,.574,8,15,.533,8,23,31,19,12,6,18,13,18,56,.321,5,15,.333,13,41,.317,.366,9,13,.692,12,18,30,7,9,5,15,12,massachusetts-lowell,2022,H,UMass Lowell,2026,Maine,2022-02-02_UMass Lowell_62_Maine_50,0
23,23,2022-02-09,@,Stony Brook,REG (Conf),L,85,87,NA,28,53,.528,6,16,.375,22,37,.595,.585,23,28,.821,9,20,29,9,4,4,12,17,29,57,.509,11,22,.500,18,35,.514,.605,18,24,.750,7,18,25,10,4,4,9,22,massachusetts-lowell,2022,H,UMass Lowell,2026,Stony Brook,2022-02-09_UMass Lowell_85_Stony Brook_87,0
25,25,2022-02-16,@,NJIT,REG (Conf),L,55,59,NA,22,67,.328,2,22,.091,20,45,.444,.343,9,21,.429,12,19,31,9,11,6,8,24,16,45,.356,5,11,.455,11,34,.324,.411,22,35,.629,10,35,45,6,2,3,16,18,massachusetts-lowell,2022,H,UMass Lowell,2026,NJIT,2022-02-16_UMass Lowell_55_NJIT_59,0
28,28,2022-02-26,@,Vermont,REG (Conf),L,61,62,NA,23,59,.390,4,10,.400,19,49,.388,.424,11,19,.579,6,25,31,8,9,5,11,19,22,59,.373,5,25,.200,17,34,.500,.415,13,22,.591,8,30,38,10,8,9,11,16,massachusetts-lowell,2022,H,UMass Lowell,2026,UMass Lowell,2022-02-26_UMass Lowell_61_Vermont_62,0
30,30,2022-03-03,@,Hartford,REG (Conf),W,83,73,NA,32,62,.516,3,13,.231,29,49,.592,.540,16,21,.762,12,29,41,14,4,4,10,14,27,69,.391,10,30,.333,17,39,.436,.464,9,14,.643,11,15,26,12,5,7,6,17,massachusetts-lowell,2022,H,UMass Lowell,2026,Hartford,2022-03-03_UMass Lowell_83_Hartford_73,0
31,31,2022-03-06,@,UMBC,CTOURN,L,85,93,OT,33,69,.478,6,20,.300,27,49,.551,.522,13,16,.813,9,21,30,12,6,2,14,24,29,59,.492,9,22,.409,20,37,.541,.568,26,30,.867,8,22,30,12,7,4,10,13,massachusetts-lowell,2022,H,UMass Lowell,2026,UMass Lowell,2022-03-06_UMass Lowell_85_UMBC_93,0
1,1,2021-11-09,@,SMU,REG (Non-Conf),L,62,86,NA,24,71,.338,6,27,.222,18,44,.409,.380,8,17,.471,12,27,39,14,12,8,16,19,31,66,.470,8,20,.400,23,46,.500,.530,16,25,.640,9,35,44,13,14,8,15,13,mcneese-state,2022,H,McNeese State,2026,McNeese State,2021-11-09_McNeese State_62_SMU_86,0
