Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
30,30,2023-02-28,,Ball State,REG (Conf),W,87,83,,26,59,.441,12,31,.387,14,28,.500,.542,23,27,.852,9,20,29,12,5,0,9,14,31,60,.517,12,25,.480,19,35,.543,.617,9,11,.818,6,26,32,15,5,2,9,23,akron,2023
31,31,2023-03-03,@,Kent State,REG (Conf),L,84,89,OT,25,57,.439,8,27,.296,17,30,.567,.509,26,32,.813,5,20,25,13,7,3,12,21,30,58,.517,7,19,.368,23,39,.590,.578,22,25,.880,7,26,33,13,7,4,13,25,akron,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,akron,2023
32,32,2023-03-09,N,Buffalo,CTOURN,W,101,77,,36,61,.590,13,25,.520,23,36,.639,.697,16,19,.842,6,27,33,18,5,2,12,23,26,66,.394,6,23,.261,20,43,.465,.439,19,25,.760,12,19,31,5,7,1,12,21,akron,2023
33,33,2023-03-10,N,Kent State,CTOURN,L,73,79,,25,55,.455,7,22,.318,18,33,.545,.518,16,18,.889,5,26,31,10,3,6,18,23,25,66,.379,9,26,.346,16,40,.400,.447,20,28,.714,13,20,33,8,10,2,6,18,akron,2023
,,,,,,22-11,2463,2209,,844,1898,.445,300,845,.355,544,1053,.517,.524,475,643,.739,280,783,1063,443,199,87,359,529,802,1873,.428,229,669,.342,573,1204,.476,.489,376,512,.734,237,709,946,370,190,99,384,608,akron,2023
1,1,2022-11-07,,Longwood,REG (Non-Conf),W,75,54,,27,69,.391,3,28,.107,24,41,.585,.413,18,26,.692,19,43,62,10,6,9,19,18,19,71,.268,5,13,.385,14,58,.241,.303,11,19,.579,12,23,35,8,8,3,9,22,alabama,2023
2,2,2022-11-11,,Liberty,REG (Non-Conf),W,95,59,,27,52,.519,10,22,.455,17,30,.567,.615,31,38,.816,11,31,42,14,8,6,15,23,18,55,.327,8,29,.276,10,26,.385,.400,15,20,.750,3,14,17,13,6,1,13,25,alabama,2023
3,3,2022-11-15,@,South Alabama,REG (Non-Conf),W,65,55,,22,68,.324,10,35,.286,12,33,.364,.397,11,20,.550,24,34,58,11,4,9,20,18,21,71,.296,2,23,.087,19,48,.396,.310,11,18,.611,13,23,36,4,7,5,9,16,alabama,2023
4,4,2022-11-18,,Jacksonville State,REG (Non-Conf),W,104,62,,34,66,.515,21,46,.457,13,20,.650,.674,15,21,.714,17,28,45,23,6,5,13,20,19,54,.352,9,24,.375,10,30,.333,.435,15,21,.714,7,15,22,9,6,0,13,21,alabama,2023
5,5,2022-11-24,N,Michigan State,REG (Non-Conf),W,81,70,,28,63,.444,8,23,.348,20,40,.500,.508,17,24,.708,11,29,40,19,6,5,10,20,24,62,.387,4,14,.286,20,48,.417,.419,18,25,.720,10,26,36,9,5,5,11,22,alabama,2023
6,6,2022-11-25,N,Connecticut,REG (Non-Conf),L,67,82,,21,50,.420,6,16,.375,15,34,.441,.480,19,25,.760,7,25,32,10,4,6,19,23,26,60,.433,9,24,.375,17,36,.472,.508,21,24,.875,8,22,30,18,8,7,11,23,alabama,2023
7,7,2022-11-27,N,North Carolina,REG (Non-Conf),W,103,101,4OT,37,90,.411,16,38,.421,21,52,.404,.500,13,21,.619,14,35,49,21,6,6,21,22,38,91,.418,7,23,.304,31,68,.456,.456,18,20,.900,13,36,49,15,12,10,18,23,alabama,2023
8,8,2022-12-03,,South Dakota State,REG (Non-Conf),W,78,65,,27,68,.397,13,40,.325,14,28,.500,.493,11,15,.733,14,29,43,20,5,5,10,14,26,61,.426,6,20,.300,20,41,.488,.475,7,11,.636,5,28,33,9,6,3,11,16,alabama,2023
9,9,2022-12-10,@,Houston,REG (Non-Conf),W,71,65,,22,54,.407,7,23,.304,15,31,.484,.472,20,32,.625,10,30,40,9,6,3,15,20,25,64,.391,3,13,.231,22,51,.431,.414,12,22,.545,12,25,37,7,7,8,10,24,alabama,2023
10,10,2022-12-13,,Memphis,REG (Non-Conf),W,91,88,,26,54,.481,10,27,.370,16,27,.593,.574,29,40,.725,10,29,39,17,4,7,19,19,34,79,.430,1,12,.083,33,67,.493,.437,19,25,.760,13,21,34,10,13,2,10,28,alabama,2023
11,11,2022-12-17,N,Gonzaga,REG (Non-Conf),L,90,100,,31,60,.517,8,25,.320,23,35,.657,.583,20,24,.833,8,27,35,11,3,3,21,19,40,70,.571,7,17,.412,33,53,.623,.621,13,19,.684,4,22,26,16,12,1,9,24,alabama,2023
12,12,2022-12-20,,Jackson State,REG (Non-Conf),W,84,64,,30,63,.476,7,27,.259,23,36,.639,.532,17,26,.654,13,32,45,20,11,6,17,12,23,66,.348,6,19,.316,17,47,.362,.394,12,15,.800,8,24,32,11,8,1,18,20,alabama,2023
13,13,2022-12-28,@,Mississippi State,REG (Conf),W,78,67,,26,57,.456,12,32,.375,14,25,.560,.561,14,18,.778,7,32,39,17,6,4,17,25,20,55,.364,9,24,.375,11,31,.355,.445,18,36,.500,11,27,38,14,9,3,15,17,alabama,2023
14,14,2023-01-03,,Ole Miss,REG (Conf),W,84,62,,29,63,.460,9,20,.450,20,43,.465,.532,17,25,.680,8,27,35,13,7,5,7,15,24,69,.348,2,24,.083,22,45,.489,.362,12,17,.706,11,30,41,9,4,8,12,23,alabama,2023
15,15,2023-01-07,,Kentucky,REG (Conf),W,78,52,,26,54,.481,8,22,.364,18,32,.563,.556,18,26,.692,6,31,37,13,9,6,9,13,21,73,.288,5,20,.250,16,53,.302,.322,5,8,.625,16,21,37,7,4,6,11,20,alabama,2023
16,16,2023-01-11,@,Arkansas,REG (Conf),W,84,69,,25,54,.463,9,20,.450,16,34,.471,.546,25,36,.694,5,28,33,11,8,5,13,22,26,61,.426,2,10,.200,24,51,.471,.443,15,23,.652,8,25,33,9,6,4,14,23,alabama,2023
17,17,2023-01-14,,Louisiana State,REG (Conf),W,106,66,,35,76,.461,20,54,.370,15,22,.682,.592,16,20,.800,19,29,48,19,7,7,8,21,18,61,.295,8,21,.381,10,40,.250,.361,22,29,.759,11,22,33,12,4,0,11,18,alabama,2023
18,18,2023-01-17,@,Vanderbilt,REG (Conf),W,78,66,,28,64,.438,8,30,.267,20,34,.588,.500,14,17,.824,10,33,43,10,3,4,14,19,22,73,.301,6,33,.182,16,40,.400,.342,16,20,.800,12,28,40,8,6,1,8,19,alabama,2023
19,19,2023-01-21,@,Missouri,REG (Conf),W,85,64,,25,68,.368,10,35,.286,15,33,.455,.441,25,32,.781,12,35,47,12,5,1,10,17,23,70,.329,3,28,.107,20,42,.476,.350,15,19,.789,12,29,41,7,6,8,9,21,alabama,2023
20,20,2023-01-25,,Mississippi State,REG (Conf),W,66,63,,21,57,.368,5,28,.179,16,29,.552,.412,19,22,.864,9,21,30,11,5,3,11,15,26,56,.464,3,15,.200,23,41,.561,.491,8,12,.667,8,23,31,13,8,6,15,23,alabama,2023
21,21,2023-01-28,@,Oklahoma,REG (Non-Conf),L,69,93,,25,66,.379,6,22,.273,19,44,.432,.424,13,21,.619,14,19,33,6,7,2,13,20,34,59,.576,9,13,.692,25,46,.543,.653,16,19,.842,5,30,35,17,3,4,13,20,alabama,2023
22,22,2023-01-31,,Vanderbilt,REG (Conf),W,101,44,,36,61,.590,19,41,.463,17,20,.850,.746,10,14,.714,9,33,42,29,10,3,11,12,16,64,.250,3,30,.100,13,34,.382,.273,9,11,.818,13,16,29,6,7,1,15,13,alabama,2023
23,23,2023-02-04,@,Louisiana State,REG (Conf),W,79,69,,26,58,.448,13,29,.448,13,29,.448,.560,14,15,.933,4,28,32,19,4,5,8,18,19,62,.306,7,27,.259,12,35,.343,.363,24,31,.774,9,23,32,11,7,8,7,16,alabama,2023
24,24,2023-02-08,,Florida,REG (Conf),W,97,69,,36,73,.493,15,34,.441,21,39,.538,.596,10,15,.667,10,31,41,18,8,7,8,21,22,63,.349,4,14,.286,18,49,.367,.381,21,31,.677,11,24,35,9,7,3,10,14,alabama,2023
25,25,2023-02-11,@,Auburn,REG (Conf),W,77,69,,29,49,.592,6,21,.286,23,28,.821,.653,13,23,.565,6,27,33,14,7,5,12,16,20,62,.323,7,24,.292,13,38,.342,.379,22,26,.846,13,18,31,11,9,2,10,20,alabama,2023
26,26,2023-02-15,@,Tennessee,REG (Conf),L,59,68,,17,48,.354,9,24,.375,8,24,.333,.448,16,20,.800,7,33,40,11,3,4,19,21,23,63,.365,6,23,.261,17,40,.425,.413,16,25,.640,9,24,33,16,11,3,7,18,alabama,2023
27,27,2023-02-18,,Georgia,REG (Conf),W,108,59,,39,63,.619,16,34,.471,23,29,.793,.746,14,22,.636,11,35,46,26,4,6,11,23,21,56,.375,4,13,.308,17,43,.395,.411,13,30,.433,7,17,24,8,8,0,8,19,alabama,2023
28,28,2023-02-22,@,South Carolina,REG (Conf),W,78,76,OT,27,62,.435,7,27,.259,20,35,.571,.492,17,25,.680,10,29,39,10,6,5,11,17,30,62,.484,9,21,.429,21,41,.512,.556,7,13,.538,4,21,25,7,5,3,10,21,alabama,2023
29,29,2023-02-25,,Arkansas,REG (Conf),W,86,83,,29,64,.453,3,22,.136,26,42,.619,.477,25,30,.833,11,33,44,13,6,4,16,21,29,70,.414,5,10,.500,24,60,.400,.450,20,29,.690,9,24,33,6,12,6,11,25,alabama,2023
30,30,2023-03-01,,Auburn,REG (Conf),W,90,85,OT,29,66,.439,8,31,.258,21,35,.600,.500,24,31,.774,12,20,32,16,10,5,14,20,29,63,.460,12,20,.600,17,43,.395,.556,15,24,.625,9,25,34,13,7,0,17,29,alabama,2023
31,31,2023-03-04,@,Texas A&M,REG (Conf),L,61,67,,22,65,.338,7,36,.194,15,29,.517,.392,10,11,.909,15,25,40,9,6,4,17,22,18,53,.340,4,16,.250,14,37,.378,.377,27,28,.964,4,26,30,8,7,5,13,14,alabama,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,alabama,2023
32,32,2023-03-10,N,Mississippi State,CTOURN,W,72,49,,27,67,.403,13,37,.351,14,30,.467,.500,5,9,.556,11,25,36,21,7,6,7,15,18,58,.310,1,13,.077,17,45,.378,.319,12,16,.750,11,26,37,4,5,6,12,12,alabama,2023
33,33,2023-03-11,N,Missouri,CTOURN,W,72,61,,28,57,.491,8,27,.296,20,30,.667,.561,8,11,.727,8,32,40,18,3,4,15,13,23,68,.338,7,25,.280,16,43,.372,.390,8,8,1.000,5,20,25,10,10,1,5,13,alabama,2023
34,34,2023-03-12,N,Texas A&M,CTOURN,W,82,63,,27,66,.409,12,36,.333,15,30,.500,.500,16,22,.727,20,28,48,16,6,7,11,19,19,64,.297,5,15,.333,14,49,.286,.336,20,24,.833,15,18,33,6,5,2,12,21,alabama,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,alabama,2023
35,35,2023-03-16,N,Texas A&M–Corpus Christi,ROUND-64,W,96,75,,33,70,.471,15,33,.455,18,37,.486,.579,15,23,.652,14,32,46,21,4,8,8,18,26,75,.347,7,20,.350,19,55,.345,.393,16,18,.889,11,23,34,8,4,3,6,18,alabama,2023
36,36,2023-03-18,N,Maryland,ROUND-32,W,73,51,,23,58,.397,6,21,.286,17,37,.459,.448,21,28,.750,13,26,39,7,9,4,10,18,19,54,.352,1,8,.125,18,46,.391,.361,12,21,.571,9,19,28,6,7,5,12,18,alabama,2023
37,37,2023-03-24,N,San Diego State,ROUND-16,L,64,71,,23,71,.324,3,27,.111,20,44,.455,.345,15,20,.750,18,32,50,10,5,5,14,22,26,69,.377,6,17,.353,20,52,.385,.420,13,22,.591,13,29,42,10,9,8,11,18,alabama,2023
,,,,,,31-6,3027,2526,,1023,2314,.442,366,1093,.335,657,1221,.538,.521,615,848,.725,427,1096,1523,555,224,189,493,691,885,2387,.371,202,715,.283,683,1672,.408,.413,554,779,.711,354,867,1221,364,268,142,416,737,alabama,2023
1,1,2022-11-10,,North Alabama,REG (Non-Conf),L,76,84,,29,63,.460,9,22,.409,20,41,.488,.532,9,17,.529,8,19,27,14,7,6,8,22,29,58,.500,10,19,.526,19,39,.487,.586,16,27,.593,11,28,39,15,2,4,11,18,alabama-am,2023
2,2,2022-11-14,@,Tennessee State,REG (Non-Conf),L,76,87,,28,64,.438,7,18,.389,21,46,.457,.492,13,19,.684,10,19,29,13,9,4,20,24,30,63,.476,11,30,.367,19,33,.576,.563,16,23,.696,8,20,28,16,7,3,14,17,alabama-am,2023
3,3,2022-11-17,,Samford,REG (Non-Conf),L,64,84,,22,63,.349,6,25,.240,16,38,.421,.397,14,30,.467,7,22,29,15,12,2,13,22,25,60,.417,7,25,.280,18,35,.514,.475,27,37,.730,16,34,50,10,7,3,17,21,alabama-am,2023
4,4,2022-11-19,N,Norfolk State,REG (Non-Conf),L,83,89,,28,68,.412,12,30,.400,16,38,.421,.500,15,19,.789,13,19,32,15,8,2,14,22,27,53,.509,11,19,.579,16,34,.471,.613,24,34,.706,9,18,27,17,11,2,12,18,alabama-am,2023
5,5,2022-11-23,,Louisiana Tech,REG (Non-Conf),L,75,80,,23,51,.451,10,23,.435,13,28,.464,.549,19,24,.792,5,16,21,18,7,4,21,17,29,58,.500,13,29,.448,16,29,.552,.612,9,13,.692,8,22,30,20,8,3,22,19,alabama-am,2023
6,6,2022-11-25,,UT Southern,REG (Non-Conf),W,90,79,,32,61,.525,10,18,.556,22,43,.512,.607,16,20,.800,11,22,33,14,11,3,9,14,30,63,.476,13,30,.433,17,33,.515,.579,6,10,.600,11,19,30,20,5,1,14,17,alabama-am,2023
7,7,2022-11-28,,Fisk,REG (Non-Conf),W,71,55,,26,51,.510,7,17,.412,19,34,.559,.578,12,15,.800,7,18,25,16,16,6,20,18,19,61,.311,4,15,.267,15,46,.326,.344,13,17,.765,19,17,36,11,16,1,24,12,alabama-am,2023
8,8,2022-12-09,,Lipscomb,REG (Non-Conf),W,63,59,,27,68,.397,2,14,.143,25,54,.463,.412,7,12,.583,10,25,35,8,12,5,11,13,22,58,.379,11,34,.324,11,24,.458,.474,4,10,.400,8,29,37,10,7,2,17,16,alabama-am,2023
9,9,2022-12-12,,South Alabama,REG (Non-Conf),L,71,78,,26,59,.441,9,19,.474,17,40,.425,.517,10,10,1.000,3,19,22,12,6,2,7,13,30,58,.517,14,31,.452,16,27,.593,.638,4,9,.444,6,26,32,18,4,5,11,10,alabama-am,2023
10,10,2022-12-15,,Rust,REG (Non-Conf),W,97,75,,38,61,.623,17,21,.810,21,40,.525,.762,4,5,.800,7,25,32,27,12,5,16,19,24,59,.407,10,28,.357,14,31,.452,.492,17,23,.739,9,16,25,11,11,2,20,11,alabama-am,2023
11,11,2022-12-17,@,Illinois,REG (Non-Conf),L,47,68,,17,56,.304,3,17,.176,14,39,.359,.330,10,14,.714,10,21,31,2,7,6,17,23,24,57,.421,7,27,.259,17,30,.567,.482,13,23,.565,14,26,40,9,7,6,18,16,alabama-am,2023
12,,2022-12-19,@,Southern Illinois,REG (Non-Conf),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alabama-am,2023
13,13,2022-12-22,@,Vanderbilt,REG (Non-Conf),L,62,70,,26,58,.448,6,15,.400,20,43,.465,.500,4,9,.444,7,17,24,16,5,0,9,17,22,57,.386,8,34,.235,14,23,.609,.456,18,23,.783,17,24,41,14,6,5,12,11,alabama-am,2023
14,14,2022-12-29,@,Ohio State,REG (Non-Conf),L,59,90,,24,62,.387,6,18,.333,18,44,.409,.435,5,7,.714,8,20,28,12,4,1,15,24,32,61,.525,9,25,.360,23,36,.639,.598,17,29,.586,12,27,39,19,5,7,10,11,alabama-am,2023
15,15,2023-01-02,,Arkansas–Pine Bluff,REG (Conf),W,66,59,,26,61,.426,7,14,.500,19,47,.404,.484,7,15,.467,11,24,35,18,11,6,17,15,18,61,.295,8,36,.222,10,25,.400,.361,15,18,.833,11,20,31,12,8,3,18,19,alabama-am,2023
16,16,2023-01-04,,Mississippi Valley State,REG (Conf),W,75,68,,26,51,.510,10,20,.500,16,31,.516,.608,13,17,.765,6,17,23,19,6,5,13,15,23,54,.426,7,12,.583,16,42,.381,.491,15,20,.750,11,18,29,17,9,4,15,17,alabama-am,2023
17,17,2023-01-07,@,Alcorn State,REG (Conf),L,76,89,,28,62,.452,4,18,.222,24,44,.545,.484,16,25,.640,11,10,21,14,8,3,14,20,28,55,.509,7,15,.467,21,40,.525,.573,26,29,.897,11,21,32,15,6,7,14,24,alabama-am,2023
18,18,2023-01-09,@,Jackson State,REG (Conf),L,64,72,,20,49,.408,5,16,.313,15,33,.455,.459,19,27,.704,7,22,29,9,6,4,15,17,23,57,.404,9,29,.310,14,28,.500,.482,17,25,.680,11,23,34,14,10,3,14,20,alabama-am,2023
19,19,2023-01-16,,Alabama State,REG (Conf),L,61,69,,22,64,.344,5,22,.227,17,42,.405,.383,12,19,.632,14,18,32,7,13,9,10,13,25,54,.463,7,18,.389,18,36,.500,.528,12,15,.800,8,24,32,12,6,5,15,14,alabama-am,2023
20,20,2023-01-21,,Texas Southern,REG (Conf),L,59,70,,23,59,.390,5,18,.278,18,41,.439,.432,8,15,.533,8,20,28,7,9,2,19,23,24,53,.453,3,10,.300,21,43,.488,.481,19,25,.760,11,28,39,11,10,4,22,21,alabama-am,2023
21,21,2023-01-23,,Prairie View A&M,REG (Conf),W,67,59,,25,52,.481,7,14,.500,18,38,.474,.548,10,19,.526,11,22,33,11,6,6,18,20,22,53,.415,6,17,.353,16,36,.444,.472,9,19,.474,10,18,28,8,11,3,19,17,alabama-am,2023
22,22,2023-01-28,@,Florida A&M,REG (Conf),W,61,56,,22,49,.449,2,12,.167,20,37,.541,.469,15,25,.600,6,23,29,9,7,3,9,15,18,54,.333,8,22,.364,10,32,.313,.407,12,15,.800,11,21,32,14,4,1,13,20,alabama-am,2023
23,23,2023-01-30,@,Bethune-Cookman,REG (Conf),L,77,88,,27,63,.429,7,23,.304,20,40,.500,.484,16,23,.696,11,30,41,8,5,2,18,23,30,56,.536,10,19,.526,20,37,.541,.625,18,33,.545,5,24,29,16,15,5,9,19,alabama-am,2023
24,24,2023-02-04,,Southern,REG (Conf),W,82,61,,31,50,.620,9,20,.450,22,30,.733,.710,11,16,.688,5,20,25,17,8,2,15,15,20,47,.426,5,20,.250,15,27,.556,.479,16,18,.889,4,14,18,10,7,2,17,15,alabama-am,2023
25,25,2023-02-06,,Grambling State,REG (Conf),L,60,66,,19,43,.442,4,16,.250,15,27,.556,.488,18,30,.600,5,17,22,11,9,6,9,21,18,49,.367,5,15,.333,13,34,.382,.418,25,31,.806,15,21,36,7,6,3,15,23,alabama-am,2023
26,26,2023-02-11,@,Mississippi Valley State,REG (Conf),W,70,68,2OT,27,65,.415,1,15,.067,26,50,.520,.423,15,25,.600,11,20,31,7,10,2,13,21,21,50,.420,2,13,.154,19,37,.514,.440,24,29,.828,8,29,37,9,7,3,20,19,alabama-am,2023
27,27,2023-02-13,@,Arkansas–Pine Bluff,REG (Conf),W,75,72,,23,53,.434,10,19,.526,13,34,.382,.528,19,28,.679,9,25,34,16,6,6,12,24,20,51,.392,11,28,.393,9,23,.391,.500,21,30,.700,6,20,26,17,8,3,12,24,alabama-am,2023
28,28,2023-02-18,,Bethune-Cookman,REG (Conf),W,90,56,,32,55,.582,6,12,.500,26,43,.605,.636,20,24,.833,8,31,39,16,7,5,14,23,17,58,.293,5,16,.313,12,42,.286,.336,17,24,.708,7,16,23,7,8,0,11,21,alabama-am,2023
29,29,2023-02-20,,Florida A&M,REG (Conf),L,71,77,,22,59,.373,8,18,.444,14,41,.341,.441,19,33,.576,11,24,35,14,6,4,6,19,26,55,.473,5,19,.263,21,36,.583,.518,20,25,.800,8,31,39,10,6,11,9,22,alabama-am,2023
30,30,2023-02-25,@,Alabama State,REG (Conf),W,55,50,,19,48,.396,5,16,.313,14,32,.438,.448,12,21,.571,7,21,28,10,7,4,8,13,18,60,.300,9,30,.300,9,30,.300,.375,5,8,.625,16,25,41,10,4,2,12,14,alabama-am,2023
31,31,2023-03-02,@,Grambling State,REG (Conf),L,48,60,,19,55,.345,3,17,.176,16,38,.421,.373,7,13,.538,10,20,30,6,4,4,18,20,20,44,.455,4,12,.333,16,32,.500,.500,16,28,.571,6,20,26,12,8,4,13,16,alabama-am,2023
32,32,2023-03-04,@,Southern,REG (Conf),W,68,65,,26,46,.565,11,21,.524,15,25,.600,.685,5,8,.625,5,26,31,16,3,6,19,18,23,55,.418,3,23,.130,20,32,.625,.445,16,19,.842,6,14,20,10,13,1,9,12,alabama-am,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,alabama-am,2023
33,33,2023-03-09,N,Southern,CTOURN,W,77,63,,22,47,.468,7,19,.368,15,28,.536,.543,26,35,.743,11,25,36,12,11,5,14,21,20,53,.377,4,19,.211,16,34,.471,.415,19,26,.731,9,13,22,9,8,3,13,25,alabama-am,2023
34,34,2023-03-10,N,Texas Southern,CTOURN,L,61,74,,18,52,.346,6,23,.261,12,29,.414,.404,19,30,.633,15,22,37,10,6,3,16,20,24,57,.421,5,16,.313,19,41,.463,.465,21,28,.750,16,17,33,10,8,4,11,22,alabama-am,2023
,,,,,,15-18,2297,2340,,823,1868,.441,226,610,.370,597,1258,.475,.501,425,649,.655,288,699,987,419,264,133,457,624,781,1842,.424,251,735,.341,530,1107,.479,.492,527,743,.709,338,723,1061,420,258,115,483,581,alabama-am,2023
1,1,2022-11-07,@,UAB,REG (Non-Conf),L,70,111,,24,76,.316,9,24,.375,15,52,.288,.375,13,16,.813,12,21,33,12,5,8,14,31,34,64,.531,9,21,.429,25,43,.581,.602,34,45,.756,9,38,47,13,7,7,11,18,alabama-state,2023
2,2,2022-11-10,@,Southern California,REG (Non-Conf),L,58,96,,22,66,.333,5,20,.250,17,46,.370,.371,9,14,.643,12,20,32,8,8,3,18,19,36,65,.554,11,23,.478,25,42,.595,.638,13,21,.619,11,30,41,22,11,9,17,18,alabama-state,2023
3,3,2022-11-13,@,Pepperdine,REG (Non-Conf),L,62,91,,23,69,.333,5,14,.357,18,55,.327,.370,11,16,.688,8,23,31,10,5,3,12,18,33,63,.524,13,27,.481,20,36,.556,.627,12,19,.632,7,34,41,23,6,9,9,15,alabama-state,2023
4,4,2022-11-15,@,San Jose State,REG (Non-Conf),L,57,70,,21,61,.344,5,17,.294,16,44,.364,.385,10,13,.769,7,14,21,10,1,2,5,20,25,51,.490,7,18,.389,18,33,.545,.559,13,26,.500,12,24,36,12,3,8,11,15,alabama-state,2023
5,5,2022-11-20,@,Pittsburgh,REG (Non-Conf),L,54,73,,22,65,.338,5,20,.250,17,45,.378,.377,5,9,.556,12,22,34,11,7,3,12,17,26,62,.419,10,29,.345,16,33,.485,.500,11,14,.786,12,30,42,13,8,4,13,11,alabama-state,2023
6,6,2022-11-23,@,Duquesne,REG (Non-Conf),L,57,75,,19,61,.311,4,9,.444,15,52,.288,.344,15,25,.600,20,19,39,8,3,1,13,18,26,56,.464,8,21,.381,18,35,.514,.536,15,22,.682,13,23,36,14,6,11,11,18,alabama-state,2023
7,7,2022-11-26,N,Eastern Illinois,REG (Non-Conf),W,67,58,,23,59,.390,9,24,.375,14,35,.400,.466,12,21,.571,15,26,41,11,4,2,14,21,20,57,.351,4,19,.211,16,38,.421,.386,14,21,.667,13,19,32,13,5,1,13,19,alabama-state,2023
8,8,2022-11-27,@,Ohio,REG (Non-Conf),L,58,72,,24,65,.369,6,15,.400,18,50,.360,.415,4,6,.667,10,21,31,6,8,2,8,11,28,61,.459,10,31,.323,18,30,.600,.541,6,9,.667,12,28,40,17,5,5,11,7,alabama-state,2023
9,9,2022-12-07,@,North Alabama,REG (Non-Conf),L,63,71,,24,63,.381,8,18,.444,16,45,.356,.444,7,9,.778,2,23,25,11,5,3,7,19,24,56,.429,7,20,.350,17,36,.472,.491,16,25,.640,11,34,45,12,3,5,12,11,alabama-state,2023
10,10,2022-12-17,@,Georgia Tech,REG (Non-Conf),L,60,96,,23,66,.348,4,20,.200,19,46,.413,.379,10,15,.667,5,26,31,10,3,2,7,14,37,68,.544,13,24,.542,24,44,.545,.640,9,13,.692,6,37,43,25,5,8,5,17,alabama-state,2023
11,11,2022-12-19,@,Arkansas State,REG (Non-Conf),L,65,72,,19,49,.388,7,13,.538,12,36,.333,.459,20,27,.741,4,21,25,12,3,4,9,19,24,54,.444,7,19,.368,17,35,.486,.509,17,23,.739,11,26,37,16,6,6,8,17,alabama-state,2023
12,12,2022-12-21,@,Memphis,REG (Non-Conf),L,61,83,,22,72,.306,6,29,.207,16,43,.372,.347,11,15,.733,13,21,34,11,9,0,14,15,33,60,.550,5,15,.333,28,45,.622,.592,12,16,.750,5,30,35,18,7,14,14,11,alabama-state,2023
13,13,2022-12-29,,Lane,REG (Non-Conf),W,90,78,,29,57,.509,7,17,.412,22,40,.550,.570,25,35,.714,13,37,50,15,8,5,24,22,30,71,.423,7,22,.318,23,49,.469,.472,11,20,.550,3,18,21,11,15,6,11,25,alabama-state,2023
14,14,2023-01-02,,Mississippi Valley State,REG (Conf),W,70,61,,21,57,.368,7,23,.304,14,34,.412,.430,21,24,.875,11,23,34,12,6,2,13,18,23,60,.383,3,13,.231,20,47,.426,.408,12,15,.800,8,18,26,6,9,2,11,17,alabama-state,2023
15,15,2023-01-04,,Arkansas–Pine Bluff,REG (Conf),W,80,66,,29,66,.439,6,23,.261,23,43,.535,.485,16,19,.842,15,30,45,14,5,4,10,13,23,61,.377,10,29,.345,13,32,.406,.459,10,16,.625,8,24,32,8,1,2,13,16,alabama-state,2023
16,16,2023-01-07,@,Jackson State,REG (Conf),L,58,61,,21,60,.350,4,25,.160,17,35,.486,.383,12,16,.750,13,19,32,9,8,5,14,13,22,65,.338,4,25,.160,18,40,.450,.369,13,20,.650,19,21,40,4,7,2,13,17,alabama-state,2023
